pgmid,vehicle_count,pepkspeed,timestamp,location,created_at
PMG02171,1,49.79,08:16:01.197,"32.8945,-96.57679",2025-10-27T08:16:01.198072Z
PMG02171,2,40.16,08:16:01.961,"32.8945,-96.57679",2025-10-27T08:16:01.962356Z
PMG02316,2,43.79,08:16:02.675,"32.8945,-96.57679",2025-10-27T08:16:02.676576Z
PMG02316,4,44.48,08:16:03.433,"32.8945,-96.57679",2025-10-27T08:16:03.434699Z
PMG05140,4,39.59,08:16:04.157,"32.8945,-96.57679",2025-10-27T08:16:04.157786Z
PMG05140,4,38.41,08:16:04.867,"32.8945,-96.57679",2025-10-27T08:16:04.868067Z
PMG05140,4,29.78,08:16:05.578,"32.8945,-96.57679",2025-10-27T08:16:05.579099Z
PMG05140,5,40.7,08:16:06.309,"32.8945,-96.57679",2025-10-27T08:16:06.311209Z
PMG05140,4,43.47,08:17:00.071,"32.8945,-96.57679",2025-10-27T08:17:00.072825Z
PMG08120,1,43.59,08:17:00.869,"32.8945,-96.57679",2025-10-27T08:17:00.870401Z
PMG08120,4,38.03,08:17:01.621,"32.8945,-96.57679",2025-10-27T08:17:01.623159Z
PMG08120,5,43.73,08:17:02.335,"32.8945,-96.57679",2025-10-27T08:17:02.337061Z
PMG03544,1,43.4,08:17:03.081,"32.8945,-96.57679",2025-10-27T08:17:03.082259Z
PMG03544,4,31.97,08:17:03.802,"32.8945,-96.57679",2025-10-27T08:17:03.803293Z
PMG03544,2,42.37,08:17:04.552,"32.8945,-96.57679",2025-10-27T08:17:04.554055Z
PMG08633,5,33.72,08:17:05.302,"32.8945,-96.57679",2025-10-27T08:17:05.303455Z
PMG08633,2,47.39,08:17:06.034,"32.8945,-96.57679",2025-10-27T08:17:06.034464Z
PMG08633,3,31.37,08:17:06.751,"32.8945,-96.57679",2025-10-27T08:17:06.752569Z
PMG08633,2,40.14,08:17:07.489,"32.8945,-96.57679",2025-10-27T08:17:07.490830Z
PMG08633,2,41.92,08:17:08.213,"32.8945,-96.57679",2025-10-27T08:17:08.213585Z
PMG07142,4,40.82,08:17:08.933,"32.8945,-96.57679",2025-10-27T08:17:08.934816Z
PMG07142,5,38.9,08:17:09.655,"32.8945,-96.57679",2025-10-27T08:17:09.656052Z
PMG07142,1,37.88,08:17:10.408,"32.8945,-96.57679",2025-10-27T08:17:10.409480Z
PMG07142,3,47.84,08:17:11.124,"32.8945,-96.57679",2025-10-27T08:17:11.125030Z
PMG07142,1,36.91,08:17:11.830,"32.8945,-96.57679",2025-10-27T08:17:11.830999Z
PMG04970,4,35.87,08:17:12.573,"32.8945,-96.57679",2025-10-27T08:17:12.574183Z
PMG04970,3,41.57,08:17:13.291,"32.8945,-96.57679",2025-10-27T08:17:13.292911Z
PMG05524,2,43.37,08:17:14.024,"32.8945,-96.57679",2025-10-27T08:17:14.025145Z
PMG05524,5,36.69,08:17:14.751,"32.8945,-96.57679",2025-10-27T08:17:14.752208Z
PMG05524,1,44.47,08:17:15.496,"32.8945,-96.57679",2025-10-27T08:17:15.497600Z
PMG05524,2,37.23,08:17:16.227,"32.8945,-96.57679",2025-10-27T08:17:16.227673Z
PMG04149,3,35.73,08:17:16.976,"32.8945,-96.57679",2025-10-27T08:17:16.977201Z
PMG04149,4,43.06,08:17:17.709,"32.8945,-96.57679",2025-10-27T08:17:17.710492Z
PMG04149,1,45.37,08:17:18.440,"32.8945,-96.57679",2025-10-27T08:17:18.441801Z
PMG02232,1,41.55,08:17:19.181,"32.8945,-96.57679",2025-10-27T08:17:19.181926Z
PMG02232,4,30.2,08:17:19.918,"32.8945,-96.57679",2025-10-27T08:17:19.919460Z
PMG02232,1,39.47,08:17:21.412,"32.8945,-96.57679",2025-10-27T08:17:21.413487Z
PMG04581,4,41.45,08:17:23.805,"32.8945,-96.57679",2025-10-27T08:17:23.806550Z
PMG04581,4,31.74,08:17:26.241,"32.8945,-96.57679",2025-10-27T08:17:26.242901Z
PMG04581,5,43.41,08:17:27.022,"32.8945,-96.57679",2025-10-27T08:17:27.024038Z
PMG04581,3,37.02,08:17:27.741,"32.8945,-96.57679",2025-10-27T08:17:27.741799Z
PMG03435,5,36.08,08:17:28.477,"32.8945,-96.57679",2025-10-27T08:17:28.478552Z
PMG03435,3,44.83,08:17:29.205,"32.8945,-96.57679",2025-10-27T08:17:29.206836Z
PMG03435,4,37.22,08:17:29.957,"32.8945,-96.57679",2025-10-27T08:17:29.958090Z
PMG03435,1,39.71,08:17:30.690,"32.8945,-96.57679",2025-10-27T08:17:30.691387Z
PMG03435,2,41.29,08:17:31.424,"32.8945,-96.57679",2025-10-27T08:17:31.425982Z
PMG03020,3,37.96,08:17:32.150,"32.8945,-96.57679",2025-10-27T08:17:32.151163Z
PMG03020,5,41.09,08:17:32.893,"32.8945,-96.57679",2025-10-27T08:17:32.893881Z
PMG04927,5,42.52,08:17:33.612,"32.8945,-96.57679",2025-10-27T08:17:33.613402Z
PMG04927,3,39.63,08:17:34.338,"32.8945,-96.57679",2025-10-27T08:17:34.339666Z
PMG04927,4,42.82,08:17:35.101,"32.8945,-96.57679",2025-10-27T08:17:35.102622Z
PMG04927,3,44.08,08:17:35.832,"32.8945,-96.57679",2025-10-27T08:17:35.833751Z
PMG06000,4,48.32,08:17:36.556,"32.8945,-96.57679",2025-10-27T08:17:36.557005Z
PMG06000,5,48.0,08:17:37.277,"32.8945,-96.57679",2025-10-27T08:17:37.278990Z
PMG04498,4,44.56,08:17:38.009,"32.8945,-96.57679",2025-10-27T08:17:38.010653Z
PMG04498,4,38.51,08:17:38.732,"32.8945,-96.57679",2025-10-27T08:17:38.733112Z
PMG04498,1,41.42,08:17:39.453,"32.8945,-96.57679",2025-10-27T08:17:39.454686Z
PMG04498,3,31.74,08:17:40.182,"32.8945,-96.57679",2025-10-27T08:17:40.183408Z
PMG00505,3,44.46,08:17:40.921,"32.8945,-96.57679",2025-10-27T08:17:40.922651Z
PMG00505,1,41.09,08:17:41.652,"32.8945,-96.57679",2025-10-27T08:17:41.653145Z
PMG00505,5,41.52,08:17:42.378,"32.8945,-96.57679",2025-10-27T08:17:42.379296Z
PMG06210,5,45.86,08:17:43.105,"32.8945,-96.57679",2025-10-27T08:17:43.106488Z
PMG06210,3,31.93,08:17:43.865,"32.8945,-96.57679",2025-10-27T08:17:43.866636Z
PMG06210,1,38.15,08:17:44.619,"32.8945,-96.57679",2025-10-27T08:17:44.620138Z
PMG03819,5,40.85,08:17:45.341,"32.8945,-96.57679",2025-10-27T08:17:45.342846Z
PMG03819,4,29.91,08:19:57.414,"32.8945,-96.57679",2025-10-27T08:19:57.415741Z
PMG07491,3,36.33,08:19:58.222,"32.8945,-96.57679",2025-10-27T08:19:58.223767Z
PMG07491,1,41.47,08:19:58.968,"32.8945,-96.57679",2025-10-27T08:19:58.970031Z
PMG07491,1,40.84,08:19:59.693,"32.8945,-96.57679",2025-10-27T08:19:59.694431Z
PMG03235,2,50.0,08:20:00.417,"32.8945,-96.57679",2025-10-27T08:20:00.418480Z
PMG03235,5,39.07,08:20:01.164,"32.8945,-96.57679",2025-10-27T08:20:01.165642Z
PMG03235,1,32.63,08:20:01.883,"32.8945,-96.57679",2025-10-27T08:20:01.884999Z
PMG03235,3,32.71,08:20:02.659,"32.8945,-96.57679",2025-10-27T08:20:02.659804Z
PMG03235,5,41.69,08:20:03.375,"32.8945,-96.57679",2025-10-27T08:20:03.376066Z
PMG09952,4,39.96,08:20:04.107,"32.8945,-96.57679",2025-10-27T08:20:04.108283Z
PMG09952,4,37.1,08:20:04.819,"32.8945,-96.57679",2025-10-27T08:20:04.820960Z
PMG09952,3,43.1,08:20:05.584,"32.8945,-96.57679",2025-10-27T08:20:05.585510Z
PMG07866,4,39.01,08:20:06.318,"32.8945,-96.57679",2025-10-27T08:20:06.319820Z
PMG07866,2,29.37,08:20:07.030,"32.8945,-96.57679",2025-10-27T08:20:07.031157Z
PMG08346,5,35.57,08:20:07.752,"32.8945,-96.57679",2025-10-27T08:20:07.754018Z
PMG08346,2,38.03,08:20:08.463,"32.8945,-96.57679",2025-10-27T08:20:08.463607Z
PMG08346,4,34.47,08:20:09.193,"32.8945,-96.57679",2025-10-27T08:20:09.194768Z
PMG02841,3,37.86,08:20:09.917,"32.8945,-96.57679",2025-10-27T08:20:09.918442Z
PMG02841,5,42.48,08:20:10.662,"32.8945,-96.57679",2025-10-27T08:20:10.663626Z
PMG02841,5,40.15,08:20:11.383,"32.8945,-96.57679",2025-10-27T08:20:11.385189Z
PMG02841,3,44.36,08:20:12.103,"32.8945,-96.57679",2025-10-27T08:20:12.104377Z
PMG02169,4,45.51,08:20:12.840,"32.8945,-96.57679",2025-10-27T08:20:12.841747Z
PMG02169,3,37.68,08:20:13.569,"32.8945,-96.57679",2025-10-27T08:20:13.570206Z
PMG07128,3,33.7,08:20:14.303,"32.8945,-96.57679",2025-10-27T08:20:14.304617Z
PMG07128,1,38.41,08:20:15.006,"32.8945,-96.57679",2025-10-27T08:20:15.007249Z
PMG07128,3,46.91,08:20:15.724,"32.8945,-96.57679",2025-10-27T08:20:15.725161Z
PMG07128,3,39.76,08:20:16.434,"32.8945,-96.57679",2025-10-27T08:20:16.435495Z
PMG00244,1,46.16,08:20:17.143,"32.8945,-96.57679",2025-10-27T08:20:17.144949Z
PMG00244,5,45.9,08:20:17.858,"32.8945,-96.57679",2025-10-27T08:20:17.859167Z
PMG00244,1,46.07,08:20:18.578,"32.8945,-96.57679",2025-10-27T08:20:18.579835Z
PMG00244,4,33.36,08:20:19.284,"32.8945,-96.57679",2025-10-27T08:20:19.285874Z
PMG03308,5,41.54,08:20:20.000,"32.8945,-96.57679",2025-10-27T08:20:20.001283Z
PMG03308,4,43.83,08:20:20.713,"32.8945,-96.57679",2025-10-27T08:20:20.714903Z
PMG03308,3,42.57,08:20:21.459,"32.8945,-96.57679",2025-10-27T08:20:21.460730Z
PMG03308,1,43.66,08:20:22.182,"32.8945,-96.57679",2025-10-27T08:20:22.183173Z
PMG03308,2,45.77,08:20:22.902,"32.8945,-96.57679",2025-10-27T08:20:22.903721Z
PMG08776,1,33.73,08:20:23.642,"32.8945,-96.57679",2025-10-27T08:20:23.643860Z
PMG08776,4,47.69,08:20:24.360,"32.8945,-96.57679",2025-10-27T08:20:24.361516Z
PMG08776,4,36.41,08:20:25.084,"32.8945,-96.57679",2025-10-27T08:20:25.085601Z
PMG08776,2,40.6,08:20:25.829,"32.8945,-96.57679",2025-10-27T08:20:25.830965Z
PMG08467,2,34.93,08:20:26.542,"32.8945,-96.57679",2025-10-27T08:20:26.544304Z
PMG08467,5,26.94,08:20:27.258,"32.8945,-96.57679",2025-10-27T08:20:27.259416Z
PMG08467,2,41.41,08:20:27.977,"32.8945,-96.57679",2025-10-27T08:20:27.978306Z
PMG08467,1,45.81,08:20:28.703,"32.8945,-96.57679",2025-10-27T08:20:28.704725Z
PMG07465,4,34.95,08:20:29.411,"32.8945,-96.57679",2025-10-27T08:20:29.412859Z
PMG07465,1,39.96,08:20:30.180,"32.8945,-96.57679",2025-10-27T08:20:30.181654Z
PMG07465,2,43.18,08:20:30.905,"32.8945,-96.57679",2025-10-27T08:20:30.906322Z
PMG07465,3,40.36,08:20:31.618,"32.8945,-96.57679",2025-10-27T08:20:31.619739Z
PMG06857,1,36.96,08:20:32.353,"32.8945,-96.57679",2025-10-27T08:20:32.353886Z
PMG06857,1,48.14,08:20:33.067,"32.8945,-96.57679",2025-10-27T08:20:33.071785Z
PMG06857,3,41.34,08:20:33.807,"32.8945,-96.57679",2025-10-27T08:20:33.808488Z
PMG06857,1,45.04,08:20:34.551,"32.8945,-96.57679",2025-10-27T08:20:34.552383Z
PMG06857,3,33.92,08:20:35.301,"32.8945,-96.57679",2025-10-27T08:20:35.302734Z
PMG04333,5,43.4,08:20:36.018,"32.8945,-96.57679",2025-10-27T08:20:36.020146Z
PMG04333,1,35.74,08:20:36.732,"32.8945,-96.57679",2025-10-27T08:20:36.733303Z
PMG04333,5,39.06,08:20:37.475,"32.8945,-96.57679",2025-10-27T08:20:37.476418Z
PMG04333,1,34.14,08:20:38.194,"32.8945,-96.57679",2025-10-27T08:20:38.195106Z
PMG04333,2,33.44,08:20:38.932,"32.8945,-96.57679",2025-10-27T08:20:38.933201Z
PMG01505,2,30.24,08:20:39.659,"32.8945,-96.57679",2025-10-27T08:20:39.660142Z
PMG01505,4,41.73,08:20:40.373,"32.8945,-96.57679",2025-10-27T08:20:40.375108Z
PMG03874,5,40.49,08:20:41.092,"32.8945,-96.57679",2025-10-27T08:20:41.093930Z
PMG03874,2,32.39,08:20:41.842,"32.8945,-96.57679",2025-10-27T08:20:41.843499Z
PMG03874,2,30.05,08:20:42.562,"32.8945,-96.57679",2025-10-27T08:20:42.563885Z
PMG03874,3,37.25,08:20:43.272,"32.8945,-96.57679",2025-10-27T08:20:43.273276Z
PMG03874,3,35.15,08:20:43.976,"32.8945,-96.57679",2025-10-27T08:20:43.977481Z
PMG00415,4,37.28,08:20:44.719,"32.8945,-96.57679",2025-10-27T08:20:44.720307Z
PMG00415,2,39.13,08:20:45.459,"32.8945,-96.57679",2025-10-27T08:20:45.460486Z
PMG00415,4,38.56,08:20:46.174,"32.8945,-96.57679",2025-10-27T08:20:46.175910Z
PMG05067,1,40.59,08:20:46.884,"32.8945,-96.57679",2025-10-27T08:20:46.885145Z
PMG05067,1,38.75,08:20:47.625,"32.8945,-96.57679",2025-10-27T08:20:47.626548Z
PMG08223,2,38.47,08:20:48.340,"32.8945,-96.57679",2025-10-27T08:20:48.341097Z
PMG08223,5,39.89,08:20:49.054,"32.8945,-96.57679",2025-10-27T08:20:49.055360Z
PMG03215,3,33.5,08:20:49.777,"32.8945,-96.57679",2025-10-27T08:20:49.778768Z
PMG03215,2,32.8,08:20:50.501,"32.8945,-96.57679",2025-10-27T08:20:50.502593Z
PMG03215,3,37.16,08:20:51.247,"32.8945,-96.57679",2025-10-27T08:20:51.248232Z
PMG03215,2,41.17,08:20:51.969,"32.8945,-96.57679",2025-10-27T08:20:51.970437Z
PMG03215,3,41.42,08:20:52.687,"32.8945,-96.57679",2025-10-27T08:20:52.688704Z
PMG05820,1,33.76,08:20:53.389,"32.8945,-96.57679",2025-10-27T08:20:53.389714Z
PMG05820,4,43.45,08:20:54.105,"32.8945,-96.57679",2025-10-27T08:20:54.106033Z
PMG05820,3,43.61,08:20:54.810,"32.8945,-96.57679",2025-10-27T08:20:54.811061Z
PMG01777,5,34.7,08:20:55.524,"32.8945,-96.57679",2025-10-27T08:20:55.525770Z
PMG01777,2,42.23,08:20:56.237,"32.8945,-96.57679",2025-10-27T08:20:56.238695Z
PMG01777,2,42.42,08:20:56.956,"32.8945,-96.57679",2025-10-27T08:20:56.956980Z
PMG01274,3,41.02,08:20:57.692,"32.8945,-96.57679",2025-10-27T08:20:57.693523Z
PMG01274,1,33.58,08:20:58.426,"32.8945,-96.57679",2025-10-27T08:20:58.426316Z
PMG01274,3,41.24,08:20:59.184,"32.8945,-96.57679",2025-10-27T08:20:59.184808Z
PMG01274,5,34.14,08:20:59.908,"32.8945,-96.57679",2025-10-27T08:20:59.910021Z
PMG01274,3,34.52,08:21:00.632,"32.8945,-96.57679",2025-10-27T08:21:00.633787Z
PMG01243,1,39.25,08:21:01.351,"32.8945,-96.57679",2025-10-27T08:21:01.352611Z
PMG01243,4,29.72,08:21:02.092,"32.8945,-96.57679",2025-10-27T08:21:02.094073Z
PMG01243,2,33.04,08:21:02.845,"32.8945,-96.57679",2025-10-27T08:21:02.846322Z
PMG09758,5,50.85,08:21:03.566,"32.8945,-96.57679",2025-10-27T08:21:03.566842Z
PMG09758,1,36.68,08:21:04.318,"32.8945,-96.57679",2025-10-27T08:21:04.319702Z
PMG09758,4,44.65,08:21:05.085,"32.8945,-96.57679",2025-10-27T08:21:05.086983Z
PMG09758,2,40.44,08:21:05.792,"32.8945,-96.57679",2025-10-27T08:21:05.794022Z
PMG09758,3,34.28,08:21:06.527,"32.8945,-96.57679",2025-10-27T08:21:06.528408Z
PMG01304,4,40.28,08:21:07.269,"32.8945,-96.57679",2025-10-27T08:21:07.270365Z
PMG01304,5,38.94,08:21:08.005,"32.8945,-96.57679",2025-10-27T08:21:08.006856Z
PMG01304,5,43.74,08:21:08.718,"32.8945,-96.57679",2025-10-27T08:21:08.718857Z
